Mean,Median,Mode,Std Dev,Num Smoke Regions,Avg Smoke Area,Avg Red,Avg Green,Avg Blue,Label,Is_Smoke
106.81060221354167,87.0,255,67.88303493569596,109,6188.5504587155965,78.11459309895834,112.98896050347223,105.76258463541667,1,0
106.66612196180556,87.0,255,68.00768877477648,107,6306.14953271028,77.73244032118056,112.91068142361111,105.57580512152778,1,0
107.27197699652778,87.0,255,67.72079894766883,84,8177.827380952381,78.50358940972222,113.39912434895834,106.35102973090278,1,0
107.17927951388889,87.0,255,67.81407376823337,88,7814.142045454545,78.20381618923611,113.37181857638889,106.20874457465278,1,0
107.06583441840277,87.0,255,67.81134052890869,79,8689.487341772152,78.0247265625,113.25339952256944,106.12695421006944,1,0
107.65817708333333,88.0,255,67.50646911176287,101,6694.30198019802,78.69224066840277,113.77261610243056,106.83922200520833,1,0
107.60556098090278,88.0,255,67.60614518243088,105,6313.795238095238,78.33436197916667,113.80810872395833,106.72575520833334,1,0
107.857578125,88.0,255,67.45606529182795,115,5767.065217391304,78.39188368055555,114.071943359375,107.02690972222223,1,0
106.97402018229167,87.0,252,67.60394227432285,178,3562.6404494382023,76.22057725694444,113.43790147569445,106.13008463541667,1,0
106.86509982638889,87.0,252,67.69228359993781,164,3871.1798780487807,76.08924153645833,113.33600043402778,106.01643663194444,1,0
107.30359266493056,88.0,252,67.41772736940382,140,4655.096428571429,76.76435655381944,113.65548285590278,106.597109375,1,0
107.076767578125,87.0,252,67.61035417057471,156,4192.096153846154,76.44819986979167,113.49512369791667,106.27354058159722,1,0
106.95272026909723,87.0,252,67.62999386983297,166,3856.25,76.495673828125,113.33238389756944,106.16022786458333,1,0
107.06466471354166,87.0,252,67.49254925528119,155,4216.4548387096775,77.07818250868056,113.32050889756944,106.33020941840277,1,0
106.20461154513889,86.0,252,67.79501805509966,149,4372.278523489933,76.33069552951389,112.54899739583334,105.25290256076389,1,0
106.070927734375,86.0,252,67.68265104806142,143,4578.772727272727,76.65553602430556,112.333876953125,105.10337673611112,1,0
105.3397482638889,85.0,252,68.05802207891637,135,4838.8481481481485,75.94782552083333,111.713623046875,104.1453515625,1,0
105.21302191840277,85.0,252,68.16294763951359,128,5086.3671875,75.99223307291666,111.60448133680555,103.91683702256944,1,0
105.39242513020834,85.0,252,68.03282440344941,120,5447.445833333333,76.53770616319444,111.73174696180556,104.05758138020833,1,0
104.91493055555556,84.0,252,68.33635883606084,131,4984.244274809161,76.09023220486111,111.36023111979166,103.35982204861111,1,0
105.06195963541667,84.0,252,68.18911666453592,111,6061.8378378378375,76.53401692708333,111.43426866319444,103.538076171875,1,0
104.46767686631945,82.0,252,68.57916857423314,103,6564.679611650486,76.01972005208333,110.91782660590277,102.75666883680556,1,0
104.52451388888889,82.0,252,68.48807880304244,105,6429.580952380952,76.59825954861111,110.87106662326389,102.81766384548611,1,0
103.98266276041667,82.0,252,68.7955854945265,110,6056.827272727272,76.14069227430555,110.39694010416666,102.10774088541666,1,0
103.95983289930555,82.0,252,68.71242163566968,104,6452.942307692308,76.63846245659722,110.26496853298612,102.09585286458334,1,0
103.41013780381944,81.0,252,68.98204106787406,102,6691.46568627451,76.06650499131945,109.80755425347222,101.37057183159722,1,0
103.806416015625,82.0,252,68.75077188851799,103,6639.364077669903,76.75292317708333,110.13738823784722,101.78394097222223,1,0
103.64283094618055,82.0,252,68.9183160002506,105,6513.847619047619,76.37175021701388,110.09095811631944,101.47251193576389,1,0
104.07855251736112,82.0,252,68.68683237016505,98,7023.872448979592,76.99569878472222,110.46698567708333,101.957421875,1,0
103.80194552951389,82.0,252,68.91438483972837,101,6678.995049504951,76.51948133680555,110.28980577256945,101.56292643229166,1,0
104.28298611111111,83.0,252,68.66961728546151,94,7226.760638297872,77.11811631944444,110.71661458333334,102.10533637152778,1,0
104.23905381944445,83.0,252,68.78169628855075,102,6647.490196078431,76.73313259548611,110.79865342881945,101.94531358506944,1,0
104.54725043402777,84.0,252,68.64842460360038,103,6576.514563106796,76.96427625868056,111.12800998263889,102.24140299479167,1,0
104.61982855902778,84.0,252,68.62330947539638,88,7726.602272727273,76.906533203125,111.23581271701389,102.29546657986111,1,0
105.16394097222222,85.0,252,68.35044322193825,80,8583.35625,77.51191514756944,111.72989908854167,102.91398980034722,1,0
105.07119032118055,85.0,252,68.47015131713451,99,6736.70202020202,77.07505750868056,111.75748697916667,102.71864474826388,1,0
105.33438042534722,85.0,252,68.34778099820589,100,6643.19,77.19427408854166,112.05689778645834,102.96507921006945,1,0
105.356552734375,85.0,252,68.32624255105699,93,7193.9946236559135,77.1008420138889,112.10371202256944,102.97952256944444,1,0
105.82106336805556,85.0,252,68.05734808196034,99,6713.131313131313,77.66581597222222,112.50713107638889,103.52701171875,1,0
105.74751736111111,85.0,252,68.16405799562004,100,6604.885,77.26190863715277,112.55313693576389,103.34982096354166,1,0
106.05292643229167,85.0,252,68.03380860969298,104,6301.903846153846,77.41705946180555,112.896591796875,103.6368728298611,1,0
106.37512912326389,86.0,252,67.85884781447878,97,6812.40206185567,77.8097243923611,113.16930447048611,104.03123697916666,1,0
106.33576931423612,86.0,252,67.92981308782203,94,7118.882978723404,77.46930989583333,113.240390625,103.89078342013889,1,0
106.57831380208333,86.0,252,67.82613105271705,97,6876.974226804124,77.57429361979166,113.51336371527778,104.1294411892361,1,0
106.890859375,86.0,252,67.70442732482866,97,6842.288659793814,77.6586447482639,113.866689453125,104.45426540798611,1,0
106.86239583333334,86.0,252,67.70526039172562,100,6540.315,77.4155740017361,113.86545030381944,104.45715277777778,1,0
107.16604600694444,86.0,252,67.52931639211795,118,5535.097457627118,77.74399088541666,114.10180338541667,104.88396484375,1,0
106.93171440972222,86.0,252,67.70309472243368,101,6530.752475247525,77.38220920138889,113.91231879340278,104.61030164930555,1,0
107.14573893229166,86.0,252,67.6771592366467,99,6615.787878787879,77.860498046875,113.748671875,105.43552300347223,1,0
106.99098849826389,86.0,252,67.7419463694106,117,5561.572649572649,77.68535047743056,113.58140950520833,105.31087565104167,1,0
107.17219835069444,86.0,252,67.59625679575356,91,7281.945054945055,78.02213433159723,113.68745768229167,105.58385308159723,1,0
106.88072916666667,86.0,252,67.7876951541507,97,6743.19587628866,77.56356336805555,113.45680881076389,105.23634223090278,1,0
106.84143663194445,86.0,252,67.80275751522743,94,6951.175531914893,77.51012803819444,113.41747504340277,105.20463433159722,1,0
106.48042751736111,85.0,252,67.95179704726465,101,6493.688118811881,77.23421657986111,113.03027560763888,104.86818250868056,1,0
106.76696180555555,86.0,252,67.78158783127684,87,7618.741379310345,77.75104166666667,113.21929578993056,105.26463433159722,1,0
106.605673828125,86.0,252,67.91196482104276,92,7227.728260869565,77.45305555555555,113.11012803819445,105.05031358506945,1,0
106.97576388888889,86.0,252,67.70639816675443,94,7052.81914893617,77.87787760416667,113.407412109375,105.55026150173612,1,0
106.79770724826389,86.0,252,67.83983498411615,103,6331.941747572816,77.29656901041666,113.31553276909722,105.35285915798612,1,0
107.31787000868056,86.0,252,67.54886354523717,104,6348.2932692307695,77.86051866319444,113.739501953125,106.04915473090277,1,0
107.24095160590278,86.0,252,67.62692324556954,110,5974.686363636363,77.52342122395834,113.72731336805556,105.94550347222223,1,0
107.5798220486111,86.0,252,67.42618678251674,116,5645.482758620689,77.96533854166667,113.97125,106.43250217013889,1,0
107.3159060329861,86.0,252,67.59958944148876,112,5845.558035714285,77.48117621527778,113.770888671875,106.11983832465278,1,0
107.4953146701389,86.0,252,67.52940172551008,115,5699.595652173913,77.626806640625,113.94189236111112,106.33058051215278,1,0
107.70943576388889,87.0,252,67.4616934735082,111,5896.833333333333,77.79944444444445,114.14536566840277,106.57963541666666,1,0
107.90305121527778,87.0,252,67.406152045433,111,5891.333333333333,77.91720486111112,114.32985894097222,106.81975368923611,1,0
107.63042751736111,87.0,252,67.55118707924747,103,6410.310679611651,77.68024522569445,114.05972764756945,106.53058051215278,1,0
107.71817816840277,87.0,252,67.56055642907022,107,6152.532710280374,77.77116644965278,114.15851779513889,106.59772026909722,1,0
107.93640299479166,87.0,252,67.45374948649814,114,5742.043859649123,77.88018446180556,114.41230902777778,106.79061957465278,1,0
108.0277853732639,88.0,252,67.91129613144301,150,4239.06,76.67666883680556,114.859287109375,106.675615234375,1,0
107.87470160590277,88.0,252,68.06135686858835,180,3489.2,76.53043402777777,114.73882921006944,106.457890625,1,0
108.30514105902778,88.0,252,67.84963755898393,159,3998.4088050314467,77.09726236979166,115.10849609375,106.95537217881945,1,0
108.24302408854167,88.0,252,67.9817681071782,166,3816.9698795180725,76.80370225694445,115.15238172743055,106.78012912326389,1,0
108.44012803819444,89.0,252,67.8996506545607,176,3580.8267045454545,76.91225368923611,115.37107964409722,106.96956163194444,1,0
108.62771484375,89.0,252,67.7297151632046,157,4003.729299363057,77.31217556423611,115.44774848090277,107.29515842013889,1,0
108.40740125868055,88.0,252,67.89188069990134,151,4210.23178807947,76.94500759548612,115.28010633680556,107.02518771701389,1,0
108.78949978298611,89.0,252,67.62214020663389,147,4331.527210884354,77.49741319444445,115.55608832465278,107.55403971354167,1,0
108.51814453125,88.0,252,67.80452724979102,146,4368.95205479452,77.10369032118055,115.33529296875,107.22738389756944,1,0
107.06140950520833,87.0,252,68.1717634282411,123,5277.130081300813,75.84172309027778,113.8021213107639,105.84828016493056,1,0
106.983662109375,86.0,252,68.21179838575955,125,5130.236,75.96923828125,113.64135633680556,105.85671983506944,1,0
106.765830078125,86.0,252,68.17045882759919,110,5928.781818181818,76.12695963541667,113.2438671875,105.84865993923611,1,0
106.02229709201389,85.0,252,68.47459971411361,99,6641.095959595959,75.42881944444444,112.47736328125,105.13459852430556,1,0
104.33356770833333,82.0,252,68.81085587800678,88,7546.136363636364,74.123193359375,110.63617947048611,103.59790147569444,1,0
104.14299045138888,82.0,252,68.94771875694197,81,8209.54938271605,73.91989366319444,110.43422743055555,103.43453125,1,0
104.51467664930556,82.0,252,68.75126908143422,80,8414.375,74.54872938368055,110.68488498263889,103.94732638888888,1,0
104.23128038194444,82.0,252,68.94391497874727,80,8450.0875,74.2489279513889,110.44305772569444,103.58683376736111,1,0
103.93162651909722,82.0,252,69.04428094104587,97,6823.056701030928,74.04654513888889,110.13249348958334,103.27382703993055,1,0
103.92931423611111,82.0,252,69.07034053381241,87,7711.5114942528735,74.15793728298611,110.12585286458334,103.23309461805556,1,0
103.95696614583333,82.0,252,69.11856616316614,85,7910.947058823529,74.27895182291667,110.16814887152778,103.19768663194445,1,0
103.94781901041667,82.0,252,69.15447353162332,83,8151.855421686747,74.37725694444444,110.16430881076388,103.13339409722222,1,0
103.81682834201389,82.0,252,69.21226486745645,77,8793.883116883117,74.65409396701389,109.951796875,102.99672743055555,1,0
103.34958116319444,81.0,252,69.52863464212312,81,8269.611111111111,74.20754557291667,109.567314453125,102.35818359375,1,0
103.5542578125,82.0,252,69.4665890734246,82,8191.65243902439,74.76241753472222,109.68173936631945,102.60285481770833,1,0
103.26020941840278,81.0,252,69.71381661195613,85,7895.547058823529,74.43599826388889,109.46647135416667,102.16593858506944,1,0
103.36422960069444,82.0,252,69.69198535634561,77,8739.506493506493,74.9082204861111,109.48721788194445,102.28911892361111,1,0
103.10183485243056,82.0,252,69.91912113367513,69,9731.485507246376,74.53856119791666,109.32180338541667,101.87591796875,1,0
103.54363823784722,82.0,252,69.72479243980324,77,8667.038961038961,75.21152669270833,109.69346896701389,102.36322048611112,1,0
103.44028428819445,82.0,252,69.81300062306138,80,8361.06875,74.95343967013889,109.69127604166667,102.12094292534722,1,0
103.62236328125,82.0,252,69.65735439696974,69,9706.04347826087,75.38087890625,109.79331922743056,102.36736002604167,1,0
103.41315755208333,82.0,252,69.73564979611552,63,10653.896825396825,75.06282118055556,109.65650499131945,102.06031684027778,1,0
103.57747612847223,82.0,252,69.62484937622001,75,8939.666666666666,75.29980685763888,109.81119140625,102.215380859375,1,0
103.814326171875,82.0,252,69.49801545811722,75,8861.28,75.56786892361112,110.04041666666667,102.45727213541667,1,0
103.77787000868055,82.0,252,69.47578713091103,76,8756.697368421053,75.5800314670139,109.98566297743055,102.44254340277777,1,0
103.93524956597223,82.0,252,69.38507722170418,75,8876.56,75.732939453125,110.13225151909722,102.62491970486111,1,0
104.22365776909722,82.0,252,69.26825089163147,69,9702.144927536232,76.01469835069445,110.40756293402778,102.94122721354167,1,0
104.42830403645833,83.0,252,69.17844491119446,78,8586.77564102564,76.23596137152778,110.60254991319445,103.16059895833334,1,0
104.517568359375,83.0,252,69.09719893735323,68,9875.316176470587,76.57801974826388,110.58352213541667,103.36772677951389,1,0
104.3460720486111,82.0,252,69.21337087028377,67,10022.858208955224,76.26130967881944,110.45642795138889,103.159375,1,0
104.5025954861111,83.0,252,69.15521745563647,64,10494.296875,76.44177734375,110.5746603732639,103.3776736111111,1,0
104.82881401909722,84.0,252,68.94718118410069,65,10354.353846153846,77.01875434027778,110.77353841145833,103.86013780381944,1,0
104.54079861111111,83.0,252,69.05195705704047,53,12817.0,76.58015299479166,110.53212456597223,103.53716145833333,1,0
104.96782769097223,84.0,252,68.83464979707229,54,12529.527777777777,77.20908420138889,110.84381944444445,104.1136208767361,1,0
104.85819661458333,84.0,252,68.87525441607998,58,11693.73275862069,76.90525065104167,110.7881759982639,103.97116427951389,1,0
105.23824435763889,84.0,252,68.65119917413092,55,12399.554545454546,77.4130859375,111.04378580729167,104.54864908854167,1,0
105.0796799045139,84.0,252,68.71661111465919,50,13659.89,77.03046657986111,110.93546983506944,104.37433268229167,1,0
105.58815972222222,84.0,252,68.43715232660682,51,13405.578431372549,77.65743055555555,111.34458984375,105.03393771701388,1,0
105.61324001736111,84.0,252,68.42729818404283,52,13164.23076923077,77.41788411458333,111.43806206597222,105.0244259982639,1,0
106.11624457465278,85.0,252,68.1289977293069,46,14934.95652173913,77.94775173611112,111.86359700520833,105.67233072916666,1,0
106.01719835069444,85.0,252,68.17143761165408,52,13234.721153846154,77.58693250868056,111.83486762152778,105.53692925347222,1,0
106.54746744791667,85.0,252,67.91669935046042,52,13235.067307692309,78.1916970486111,112.2880859375,106.191953125,1,0
106.56386176215278,85.0,252,67.93854583850784,53,12982.745283018869,77.95794379340278,112.38102973090278,106.15317599826389,1,0
106.938525390625,86.0,252,67.73441182201364,53,12915.735849056604,78.49031467013889,112.67392469618055,106.62793728298611,1,0
106.66066080729166,85.0,252,67.88616818862415,56,12218.4375,78.05314127604167,112.47222764756944,106.26287651909722,1,0
107.09233072916666,86.0,252,67.69080614003019,51,13484.627450980392,78.62262152777778,112.84019965277778,106.76750217013888,1,0
106.96904839409723,86.0,252,67.81939181973279,55,12441.245454545455,78.35370008680556,112.79258138020833,106.548349609375,1,0
107.25080837673612,86.0,252,67.66446303031398,64,10632.4140625,78.79614800347223,113.00521158854167,106.90328125,1,0
106.97693793402777,86.0,252,67.83623219708379,69,9820.485507246376,78.3975802951389,112.8056174045139,106.53076063368056,1,0
107.37391276041667,86.0,252,67.6517182567036,69,9846.326086956522,78.94584635416666,113.149501953125,106.97837782118056,1,0
107.19207790798612,86.0,252,67.80140111393737,63,10777.15873015873,78.6101171875,113.04969618055556,106.69249348958333,1,0
107.36239908854166,86.0,252,68.04063875792455,81,8266.938271604939,78.52468315972222,113.47699110243056,106.46646484375,1,0
107.16842990451389,86.0,252,68.16887745424941,75,8930.466666666667,78.32977647569444,113.31476671006945,106.21111870659722,1,0
107.46687391493056,87.0,252,68.00159759195603,72,9295.243055555555,78.71064344618055,113.5718359375,106.55841037326388,1,0
107.18798285590277,86.0,252,68.21039978790186,78,8595.78205128205,78.306044921875,113.37377170138889,106.16995659722222,1,0
107.35421115451389,86.0,252,68.09790734495326,86,7786.726744186047,78.61623806423611,113.484384765625,106.38712131076389,1,0
106.93579535590278,86.0,252,68.34384519587535,91,7288.917582417583,78.1308984375,113.12972547743055,105.87054253472222,1,0
107.17390625,86.0,252,68.23000072404888,92,7230.179347826087,78.55203233506944,113.3042458767361,106.163740234375,1,0
106.90954969618056,86.0,252,68.4136414458888,97,6816.628865979382,78.21044487847222,113.09791666666666,105.81403103298611,1,0
107.05562825520833,86.0,252,68.29820283688994,74,9058.263513513513,78.51730034722222,113.18767578125,106.00780490451389,1,0
106.72246310763889,86.0,252,68.50382611862958,90,7364.7555555555555,78.12026150173611,112.90419704861111,105.60198676215278,1,0
106.9688693576389,86.0,252,68.39361415438128,89,7493.876404494382,78.53053276909722,113.08104926215277,105.92303385416666,1,0
106.71534071180555,86.0,252,68.55810441123039,91,7330.7967032967035,78.20448893229167,112.87817816840278,105.59716471354167,1,0
106.85271267361111,86.0,252,68.46008041062254,85,7868.782352941176,78.49747287326389,112.96141059027778,105.78041015625,1,0
106.503173828125,85.0,252,68.65250709462987,98,6777.102040816327,78.08671223958333,112.65835286458334,105.36248046875,1,0
106.70163845486111,85.0,252,68.52456373439438,88,7615.465909090909,78.44295247395833,112.788251953125,105.63578559027778,1,0
106.44655381944445,85.0,252,68.68039792306368,93,7206.413978494624,78.12566948784722,112.57505316840277,105.32354275173611,1,0
106.54652886284723,85.0,252,68.57637812162581,92,7288.625,78.37484917534722,112.61399305555555,105.48572699652777,1,0
106.17433268229166,85.0,252,68.78015369222905,87,7731.454022988506,77.941201171875,112.28695855034722,105.0471365017361,1,0
106.36310763888889,85.0,252,68.65743591611343,81,8306.746913580248,78.26002061631945,112.42274631076388,105.28893337673611,1,0
106.12799153645834,85.0,252,68.80562772776717,89,7564.668539325843,77.97096137152778,112.22301106770833,105.00648546006944,1,0
106.24348198784722,85.0,252,68.69945502562935,85,7870.482352941176,78.2594921875,112.27826931423611,105.1752029079861,1,0
105.94200737847223,85.0,252,68.8753100300414,86,7744.546511627907,77.90091254340278,112.01960286458333,104.81144205729167,1,0
106.19274848090278,85.0,252,68.72876703160449,77,8733.558441558442,78.3046701388889,112.20706163194444,105.12707573784722,1,0
105.9636404079861,85.0,252,68.89375068217865,91,7354.192307692308,77.97823025173611,112.02657443576389,104.83955186631944,1,0
106.01258246527777,85.0,252,68.79608245731173,86,7671.017441860465,78.08330837673611,112.0514453125,104.91636284722222,1,0
105.95024305555556,85.0,252,68.85953755169493,96,6835.130208333333,78.08608181423611,111.965849609375,104.87212456597223,1,0
105.79661024305555,84.0,252,68.98182147981264,94,6972.015957446809,77.92415147569444,111.82493055555555,104.69758029513889,1,0
105.89117078993056,84.0,252,68.85514358671495,92,7140.353260869565,78.04321831597223,111.90373914930555,104.81398003472222,1,0
105.95649956597222,85.0,252,68.9057470697475,95,6906.4315789473685,78.16573350694445,111.94358940972222,104.9099240451389,1,0
105.72412651909723,84.0,252,69.03837379892404,98,6715.336734693878,77.92546006944444,111.72185763888889,104.65764322916667,1,0
105.99499457465278,85.0,252,68.91687580195159,96,6825.411458333333,78.30800238715278,111.95254231770834,104.96497504340277,1,0
105.80001844618056,84.0,252,69.05342964412398,100,6536.155,78.03866536458334,111.79507921006945,104.72305881076389,1,0
105.90262586805555,85.0,252,68.93634124741834,94,6981.75,78.18249131944444,111.87903537326389,104.84922526041667,1,0
105.8520041232639,85.0,252,69.01072483734951,91,7206.846153846154,78.19736002604166,111.805712890625,104.81678059895833,1,0
105.65604709201389,84.0,252,69.12680839192839,99,6623.166666666667,77.97842881944445,111.62584743923611,104.59668185763888,1,0
105.76720377604167,84.0,252,68.9884278469574,91,7235.313186813187,78.11156141493055,111.7203049045139,104.73357855902778,1,0
105.78836480034722,85.0,252,69.06117613609653,96,6846.244791666667,78.18597981770833,111.71905815972222,104.77913953993055,1,0
105.60306315104167,84.0,252,69.18128231585021,98,6675.801020408163,77.96865668402778,111.55248046875,104.56999674479167,1,0
105.75549370659722,85.0,252,69.04870518561256,95,6918.789473684211,78.19088650173612,111.67547309027778,104.75425672743056,1,0
105.8232302517361,85.0,252,69.06370850551122,91,7184.516483516483,78.30380316840278,111.72699435763889,104.83880859375,1,0
105.69290798611111,84.0,252,69.16303859120578,98,6682.3622448979595,78.14759114583333,111.61350043402778,104.685966796875,1,0
105.76600477430556,85.0,252,69.03102760553413,96,6696.598958333333,78.27214626736111,111.65506727430555,104.80045572916667,1,0
105.78564344618056,85.0,252,69.06917657716319,102,6281.166666666667,78.334658203125,111.65534613715278,104.83963975694445,1,0
105.633046875,84.0,252,69.17618797672257,91,7214.071428571428,78.14252387152777,111.52257595486111,104.66423828125,1,0
105.75944227430556,85.0,252,69.0467615365268,95,6899.805263157895,78.29138346354166,111.62800238715278,104.81963433159723,1,0
105.79660915798611,85.0,252,69.054106786392,101,6491.841584158416,78.31939670138888,111.66380967881945,104.86552734375,1,0
105.59310438368055,84.0,252,69.1779719298256,100,6524.28,78.07395182291667,111.47977430555555,104.63856987847223,1,0
105.71190972222222,85.0,252,69.02925001565994,99,6616.80303030303,78.18447157118055,111.59226128472223,104.77304036458334,1,0
105.74677300347223,85.0,252,69.04050494555236,113,5674.765486725663,78.25037543402777,111.60337022569445,104.84271592881944,1,0
105.52889214409723,84.0,252,69.16592708478272,101,6457.019801980198,77.98645182291666,111.40300455729167,104.60663411458333,1,0
105.72084743923611,85.0,252,68.98828478647744,91,7193.324175824176,78.16934895833333,111.58946072048612,104.81737196180555,1,0
105.7894552951389,85.0,252,68.99340977805238,91,7169.945054945055,78.23799696180555,111.65009548611111,104.901298828125,1,0
105.64524197048611,85.0,252,69.10109420485469,101,6455.891089108911,78.03677734375,111.52574978298611,104.73864691840278,1,0
105.78321072048611,85.0,252,68.99649323393301,100,6524.965,78.20563802083333,111.64713758680556,104.897841796875,1,0
105.79952799479166,85.0,252,68.98319411813831,100,6502.955,78.23764756944445,111.65414388020834,104.92821614583333,1,0
105.60807725694444,85.0,252,69.11096897005672,101,6434.539603960396,78.01514214409723,111.4776584201389,104.72017469618055,1,0
105.72297309027778,85.0,252,68.9889924512743,96,6780.776041666667,78.12798285590277,111.59272243923611,104.83771158854167,1,0
105.71375217013889,85.0,252,69.00469141427921,107,6078.757009345794,78.1504372829861,111.56948784722222,104.84412434895833,1,0
105.50884440104167,84.0,252,69.12831995736092,103,6264.082524271845,77.90560546875,111.3843674045139,104.6131618923611,1,0
105.70824110243055,85.0,252,68.97453236383649,101,6392.084158415842,77.85636610243056,111.66378038194445,104.755859375,1,0
106.01434353298612,85.0,255,69.59881300335952,107,6041.378504672897,77.1736306423611,112.33245225694445,104.73057400173612,1,0
105.82705620659722,85.0,255,69.71497753590312,128,4972.72265625,76.95965169270833,112.16129448784723,104.52242730034722,1,0
106.06261176215278,85.0,255,69.56801980409836,112,5740.0,77.26804361979167,112.35885308159722,104.80346354166667,1,0
105.87514105902778,85.0,255,69.67073573332874,130,4775.553846153846,77.00403971354167,112.20842990451389,104.57323133680555,1,0
105.96394856770833,85.0,255,69.57040337383452,131,4748.454198473282,77.07126302083333,112.30507703993055,104.65517035590278,1,0
105.88339409722222,85.0,255,69.59161969640947,131,4745.511450381679,76.99977756076389,112.22440755208333,104.57240234375,1,0
105.72671223958334,85.0,255,69.70055247405784,137,4539.434306569343,76.82571072048611,112.08226128472222,104.39287217881945,1,0
105.84623697916666,85.0,255,69.57288292088384,129,4841.434108527132,76.934375,112.204794921875,104.51068684895833,1,0
105.85950303819445,85.0,255,69.63050811804648,136,4611.261029411765,76.97189778645833,112.21082790798611,104.53016710069444,1,0
105.76619140625,85.0,255,69.72610506885306,135,4620.677777777778,76.88256510416667,112.12352864583333,104.42260416666667,1,0
105.9870431857639,85.0,255,69.6155783281763,137,4560.1423357664235,77.15144314236112,112.32590277777778,104.66254231770833,1,0
105.85317491319445,85.0,255,69.71610855931577,137,4560.536496350365,76.97704535590277,112.21697157118055,104.49402994791667,1,0
105.93646918402777,85.0,255,69.6149559216076,126,4967.297619047619,77.04757161458333,112.3024782986111,104.57743055555555,1,0
105.97816514756944,85.0,255,69.60699298064044,126,4979.408730158731,77.0984765625,112.34635525173611,104.61150499131945,1,0
105.91776801215278,85.0,255,69.70974547664962,129,4850.930232558139,77.04854600694445,112.28986111111111,104.54023003472223,1,0
106.00241970486111,85.0,255,69.60428313777962,115,5503.44347826087,77.11029296875,112.37950737847223,104.62374565972222,1,0
106.11243598090277,85.0,255,69.5948349266767,115,5497.539130434782,77.25656901041667,112.48401475694445,104.73085069444444,1,0
105.99054144965278,85.0,255,69.6875423404659,124,5056.701612903225,77.14493598090277,112.36485677083333,104.60026909722222,1,0
106.16611653645833,85.0,255,69.56496317299288,115,5503.9,77.34618598090277,112.52618706597222,104.79485785590278,1,0
106.0965310329861,85.0,255,69.61203948253245,124,5106.443548387097,77.26290907118056,112.46756618923611,104.70821831597222,1,0
106.0940842013889,85.0,255,69.68465636440244,128,4941.984375,77.34787326388889,112.45435329861111,104.70114366319444,1,0
106.22691514756944,85.0,255,69.57792328152885,110,5879.713636363636,77.47323676215278,112.5836328125,104.84185980902778,1,0
106.2940939670139,85.0,255,69.55465861150655,116,5572.043103448276,77.53220052083333,112.64752495659722,104.91955620659722,1,0
106.13545030381944,85.0,255,69.67013050072295,125,5125.944,77.36253363715278,112.4976171875,104.74676540798612,1,0
106.26593424479167,85.0,255,69.53002413483681,115,5614.969565217391,77.50869140625,112.61688910590277,104.89524739583334,1,0
106.23110894097222,85.0,255,69.57484859780439,89,7402.297752808989,77.52190755208333,112.56447808159722,104.87751736111112,1,0
106.10868381076389,85.0,255,69.68810515201456,124,5102.274193548387,77.39586046006944,112.45043728298612,104.73925347222222,1,0
106.2837868923611,85.0,255,69.55358426366924,106,5994.547169811321,77.59527994791667,112.60843858506945,104.93755099826389,1,0
106.28681749131944,85.0,255,69.5653347031932,109,5922.674311926606,77.6777517361111,112.58217881944445,104.96948459201388,1,0
106.153056640625,85.0,255,69.69509921578238,111,5793.576576576576,77.55188802083333,112.45740885416667,104.81857421875,1,0
106.36414279513889,85.0,255,69.52993711200271,88,7485.630681818182,77.7691623263889,112.65528754340278,105.05342990451389,1,0
106.44677300347222,85.0,255,69.52195487966098,101,6483.415841584158,77.90685004340278,112.70799153645834,105.17202582465278,1,0
106.36881618923611,85.0,255,69.62476528181172,100,6543.97,77.83455295138889,112.63560655381944,105.08111111111111,1,0
106.48245008680556,85.0,255,69.47056596682184,94,7019.010638297872,77.97685763888889,112.73266927083333,105.2151833767361,1,0
106.53170789930556,85.0,255,69.48735396095134,96,6846.927083333333,78.10254014756944,112.7435546875,105.30699001736112,1,0
106.38043402777778,85.0,255,69.59636706451695,98,6709.025510204082,77.95669813368056,112.59647894965278,105.14603949652778,1,0
106.54985568576389,85.0,255,69.42610015308476,99,6638.883838383838,78.13050672743056,112.7488693576389,105.34693793402778,1,0
106.52043077256944,85.0,255,69.44116840517513,92,7178.451086956522,78.155244140625,112.68811740451389,105.35766059027777,1,0
106.40222547743056,85.0,255,69.56880670812201,101,6500.806930693069,78.035947265625,112.57828884548611,105.22298828125,1,0
106.57651692708333,85.0,255,69.39843925060768,96,6845.276041666667,78.2050661892361,112.73951171875,105.42291449652778,1,0
106.61138129340277,85.0,255,69.40911844669803,90,7313.466666666666,78.27652560763889,112.75041124131944,105.492890625,1,0
106.45898871527778,85.0,255,69.55513481725167,87,7585.126436781609,78.13456488715278,112.60227647569444,105.32648328993055,1,0
106.65376953125,85.0,255,69.41984558973098,84,7870.255952380952,78.359140625,112.77488389756944,105.55456597222222,1,0
106.74508246527778,86.0,255,69.3795100488605,88,7505.096590909091,78.48814236111112,112.838759765625,105.68455403645834,1,0
106.60937282986112,85.0,255,69.47853272634873,96,6855.046875,78.3700390625,112.70366970486111,105.54101345486112,1,0
106.73518120659722,85.0,255,69.36237521294962,97,6794.927835051546,78.56223741319444,112.79443684895833,105.7114453125,1,0
106.73699110243055,85.0,255,69.37337678387816,87,7609.982758620689,78.6345095486111,112.7671853298611,105.74402560763889,1,0
